"hu12_lat","hu12_long"
40.4985886,-85.5435944
40.3994331,-85.7108231
40.4917412,-86.7719955
41.2387962,-85.6044006
41.2214928,-85.6657104
41.2823715,-85.5453949
41.2810936,-85.7097244
41.3166275,-85.6902542
41.2071457,-85.7113647
41.2490845,-85.7923431
41.1725578,-85.776329
41.1704597,-85.8493118
41.293335,-85.831871
41.1302605,-85.8855896
41.2516403,-85.9274521
41.1740799,-85.9571304
41.3055801,-86.073555
41.2765846,-86.0019531
41.2179337,-86.0548706
41.2483444,-86.1775284
41.1237106,-85.9950256
41.1362953,-86.0724564
41.2359848,-86.1180191
41.1619759,-86.1584167
41.0406761,-86.0199966
41.0816154,-86.0958252
41.1386757,-86.1870499
40.9790039,-86.0893555
41.033947,-86.148819
40.9688377,-86.1971054
41.0201111,-86.2534409
41.0138206,-86.3331146
41.0749702,-86.3892975
41.0757484,-86.3001404
41.1651726,-86.3121262
41.1038208,-86.2478104
41.1876106,-86.3958206
41.2258186,-86.4940643
41.1524086,-86.4475098
41.1815224,-86.5717392
41.0884552,-86.4803696
41.1333389,-86.5652466
41.0978012,-86.6258545
41.0603065,-86.5513229
40.9417458,-86.256958
40.9580154,-86.3437576
41.0379524,-86.4591446
41.000248,-86.4487457
40.9939537,-86.529686
40.9233742,-86.3930435
40.8957443,-86.4144821
40.8733521,-86.4761887
40.8685341,-86.5492172
40.9186821,-86.580925
41.0410271,-86.6593781
40.9666252,-86.5757141
41.0052109,-86.6799088
40.9601212,-86.6631012
41.1499672,-86.8429413
40.4321594,-86.5766678
40.3929443,-86.6726151
40.3108406,-86.2625504
40.3474998,-86.2309418
40.3599472,-86.3265228
40.3481636,-86.5034637
40.3149796,-86.4763641
40.3210602,-86.6749496
40.3788681,-86.7559586
40.4600716,-85.0226974
40.3947716,-85.0249405
40.3785973,-85.097847
40.4375572,-85.1703949
40.4561043,-85.1029358
40.4558258,-85.2254028
40.5126991,-85.2008514
40.5421143,-85.2463837
40.5785599,-85.2707138
40.3993759,-86.1451111
40.4258614,-86.2100372
40.4793129,-86.1956024
40.4111137,-86.2764282
40.4633026,-86.3180161
40.4970207,-86.3380432
40.4757576,-86.4508743
40.4744453,-86.5630798
40.5306244,-85.3653793
40.6132431,-85.3463135
40.5789566,-85.4932709
40.6317101,-85.4898224
40.6336555,-85.3959961
40.6533394,-86.3296814
40.4540672,-86.7553024
40.7430191,-86.5903015
40.6585541,-86.4972687
40.7007599,-86.5014191
40.3743744,-86.8372421
40.7316818,-86.6904373
40.6976089,-86.6428223
40.6528358,-86.6700897
40.5591583,-85.9870453
40.600193,-86.0653915
40.5352821,-86.0407791
40.5614815,-86.1618118
40.6077538,-86.1534653
40.5503044,-86.891983
40.5222626,-86.9235764
40.4243088,-86.8955688
40.6160698,-87.040947
41.3224945,-86.8565445
41.2514954,-86.8334732
41.2195702,-86.8967056
41.4779129,-86.8902817
41.5317078,-86.925209
40.2198944,-85.3357925
41.2896538,-86.6384048
41.1710091,-86.6921616
41.2348976,-86.6161957
41.2670822,-86.6987839
41.230442,-86.7555313
41.3681755,-86.5024261
41.4132957,-86.5000534
41.3764,-86.6244965
41.3385048,-86.6452637
41.31987,-86.6933823
41.477726,-86.8107758
41.3327446,-86.7807159
41.403759,-86.861824
41.408268,-86.8156662
41.7399483,-86.1561966
41.7104492,-86.3012238
41.7540169,-86.2665329
41.8050346,-86.1898499
41.8042068,-86.3929901
41.769928,-84.7757492
41.730896,-86.4934311
41.7206497,-86.3853683
41.6806679,-84.7180634
41.5592995,-84.762352
41.6642914,-84.8002014
41.582077,-84.8293686
41.4964676,-84.8248672
41.4501228,-84.8706207
41.400177,-84.8860779
41.3864517,-84.7869034
41.3683014,-84.9050598
41.3002815,-84.9034424
40.6434135,-84.7461166
40.683567,-84.7896347
40.7457924,-84.7772293
40.7978172,-84.7580185
40.6582832,-84.920578
40.7093964,-85.0045853
40.6405907,-84.8325119
40.715477,-84.8543625
40.7486343,-84.9135513
40.7792969,-84.9588547
40.8177834,-84.8728485
41.1365891,-84.7526779
41.1832848,-84.7692947
41.2419662,-84.7999725
41.2941551,-84.7216873
40.9534836,-84.760643
40.8807564,-84.8135605
40.9875603,-84.9513931
40.982933,-84.8983307
40.9567566,-84.8489456
41.0492859,-84.7702713
40.3825569,-84.7282181
40.4770584,-84.7517319
40.4697456,-84.8389206
40.5485268,-84.7987595
40.5683784,-84.8702927
40.2831459,-84.7730255
40.2708435,-84.8514175
41.5154266,-85.8636398
41.5414047,-85.6549377
41.4741173,-85.5992661
41.3936462,-85.5795593
41.4458847,-85.6844482
41.4978943,-85.7524719
41.6011581,-85.7344284
41.559761,-85.7674561
41.5824623,-85.9423676
41.6074104,-85.882164
41.651474,-85.7994995
41.5793343,-86.1283112
41.523632,-86.0241852
41.5763855,-86.0162659
41.6235466,-86.0653839
41.682621,-86.0022354
41.6520195,-86.0945206
41.6730118,-86.1501999
41.6281586,-86.240921
41.6471825,-84.857399
41.5721359,-84.9000092
41.5297852,-84.9397888
41.4718094,-85.1276245
41.4701996,-85.0362701
41.4653969,-84.9658356
41.3892555,-85.0171051
41.4107819,-85.168129
41.4029236,-85.0982895
41.3746071,-85.2041855
41.3080406,-85.2519531
41.3222809,-85.1881485
41.2527924,-85.2174225
41.2862816,-85.0916977
41.3287048,-84.9712677
41.2598267,-84.9891205
41.2282181,-85.0148544
41.1785545,-85.0742874
41.1440506,-85.1290817
40.7944221,-85.0160675
40.8898811,-84.9151535
40.8666763,-85.0503769
40.8996391,-84.9990845
40.6835938,-85.4563293
40.6925964,-85.5778427
40.7844276,-85.5070496
40.7311707,-85.6462555
40.7432938,-85.5350418
40.796936,-85.6787872
40.2728615,-84.9031601
40.2566223,-84.9582672
40.3250847,-85.0494614
40.2317848,-85.048378
40.2730103,-85.0580444
40.2263641,-85.1298523
40.3390045,-85.1766968
40.2829895,-85.178978
40.4143219,-85.2966995
40.4172897,-85.4070358
40.5331154,-86.2542419
40.5761032,-86.3415375
40.5539856,-86.4188995
40.6225471,-86.4377441
40.5245819,-86.4544907
40.5539017,-86.5310135
40.6008644,-86.3666992
40.5814209,-86.6167908
40.5095406,-86.6528168
40.5559959,-86.7212448
41.1476631,-86.7705231
41.0891037,-86.735466
41.0408859,-86.7867203
41.0969238,-86.8820496
41.0339355,-86.9230957
40.9974823,-86.8688965
40.9298859,-86.811821
40.8359795,-86.980545
40.9372597,-86.8959961
40.8477402,-86.8673706
40.8847771,-86.8664398
40.9257088,-86.7145691
40.903553,-86.7520447
40.7994881,-86.915657
40.8324928,-86.6578522
40.7535858,-86.9060211
40.8385849,-86.7227097
40.7901382,-86.6568527
40.6847267,-86.9785309
40.6805229,-86.9095383
40.7264481,-86.7786484
40.6840286,-86.8158417
40.6348724,-86.8347244
40.5985413,-86.9908981
40.5896263,-86.8660355
40.6046638,-86.7619476
40.3262978,-86.0650024
40.3592949,-86.0939102
40.3439865,-85.9595947
40.3845367,-85.8286285
40.4349594,-85.8061752
40.3818588,-85.9093628
40.4636612,-85.9532166
40.4268608,-86.051918
40.4889183,-86.0937347
40.4084015,-86.3768005
40.4273796,-86.4695816
40.3911057,-86.5403366
41.6483994,-86.8599701
41.7115021,-86.8525696
41.6776886,-85.0693817
41.708374,-85.0543289
41.7112122,-85.1564865
41.612545,-84.9476471
41.569355,-85.0243301
41.528698,-85.1177902
41.5738335,-85.1580887
41.6194458,-85.0771103
41.6304741,-85.1380615
41.559967,-85.2228317
41.6561508,-85.2050476
41.6657791,-85.2441025
41.6308746,-85.3367996
41.6185341,-85.3633652
41.6798477,-85.3125839
41.6543961,-85.4654922
41.6985245,-85.5868225
41.7063751,-85.4745102
41.6110764,-85.5189362
40.5541801,-85.0955505
40.4970016,-84.9547348
40.5314293,-84.9197922
40.5466919,-85.019104
40.6161346,-84.9679947
40.6210136,-85.0572128
40.6418037,-85.1307907
40.6845551,-85.074295
40.6270828,-85.2218933
40.7090874,-85.3588638
40.6874466,-85.2644501
40.7661476,-85.3502274
40.7334213,-85.1538086
40.7723694,-85.196228
40.7829857,-85.2496796
40.8229141,-85.2957916
40.8132401,-85.10923
40.8676643,-85.1660995
40.8841438,-85.2559738
40.937561,-85.2882767
41.1153145,-85.2666168
41.0668259,-85.3244934
40.9707718,-85.222374
41.0307541,-85.2579575
41.0342903,-85.3703537
40.9889145,-85.3892822
40.8776703,-85.3228302
40.9456444,-85.4326935
40.8866653,-85.4094467
40.2765083,-86.1650848
40.3080063,-85.5272675
40.3235588,-85.5835495
40.3274574,-85.6525955
40.2642708,-85.6308517
40.3384781,-85.788414
40.2907143,-85.8083954
40.2862244,-85.8860626
41.4257011,-86.3598862
41.4797134,-86.3822479
41.4414101,-86.4517136
41.5412827,-86.3557358
41.5232544,-86.4147415
41.523243,-86.4859848
41.6590843,-86.4157486
41.6579056,-86.474884
41.6373405,-86.3385162
41.5905037,-86.3510666
41.6713219,-86.5703278
41.6130981,-86.6010361
41.5899315,-86.4830246
41.4913902,-86.0624466
41.5199089,-86.1564484
41.4362717,-86.0572357
41.5015411,-86.2780762
41.5045586,-86.2271957
41.3438568,-85.9403534
41.3743782,-86.0199585
41.3668251,-86.1179123
41.4179039,-86.1952667
41.3252563,-86.2097549
41.3926888,-86.3208237
41.3712044,-86.2612762
41.5410957,-86.6124496
41.564682,-86.7325897
41.6070786,-86.7153473
41.4898109,-86.7136307
41.4689102,-86.611908
41.5690575,-86.8070602
41.4799042,-86.7582321
41.4007797,-86.7289429
41.2350693,-86.2793961
41.3191261,-86.3170929
41.2568474,-86.3710861
41.3141479,-86.4528122
41.2747879,-86.5056
41.7522507,-86.7999878
41.6985168,-86.7740936
41.7863731,-86.5299835
41.7622147,-86.594368
41.7137451,-86.685997
41.7797775,-86.6846695
41.8094597,-84.8977203
41.7810135,-85.0759964
41.7372398,-84.968956
41.7603531,-85.2389297
41.7633514,-85.3673172
41.7769356,-85.4814911
41.6828079,-84.9126816
41.7639503,-85.6620102
41.8281059,-85.8291245
41.8251572,-85.7140579
41.7391701,-85.7498245
41.7929764,-85.969635
41.7735176,-85.8636932
41.7483826,-85.9123154
41.7179718,-85.9049454
41.7739372,-86.0595932
41.8577194,-85.7862091
41.9325027,-85.8896866
41.8756485,-85.9744339
41.8016205,-86.2856598
42.0848274,-85.9857864
42.055378,-86.1592941
42.0622749,-85.865509
41.9898758,-86.0114746
42.0387268,-86.1260681
41.9083328,-86.0981445
41.9521751,-86.1840897
41.8676605,-86.1746902
42.1404114,-85.8768692
42.1926041,-85.8014984
42.1908226,-85.9414139
42.2648315,-85.8089752
42.151619,-86.074646
42.2517204,-85.9779205
42.2545242,-86.1668167
42.2168694,-86.1064148
42.2290154,-86.2624893
42.1440544,-86.2288208
42.1882019,-86.2482605
42.1403885,-86.3481674
42.1119576,-86.4091721
41.877594,-86.2882767
41.8969727,-86.3586884
41.9691238,-86.3228912
42.0575104,-86.2839355
42.007019,-86.3807602
41.9746628,-86.4811935
42.039402,-86.4405975
42.2899551,-86.2897491
42.1106987,-84.5184555
42.1672745,-84.6289673
42.0400925,-84.5340118
42.0432549,-84.6149673
42.0607567,-84.6816025
42.1361961,-84.6826706
42.0959473,-84.7677383
42.231575,-85.6723175
42.2182808,-85.6162109
42.0846786,-84.4129868
42.0005951,-83.2719345
42.0200195,-83.3479462
41.9817619,-83.4665909
41.8890648,-83.5085602
41.8827438,-83.434021
40.9756355,-85.0318375
40.9352913,-85.088356
40.953331,-85.1674194
40.9949646,-85.1305923
41.1227646,-85.1795654
41.0616875,-85.1685715
41.0344543,-85.0325546
41.0830994,-85.0305939
41.0966949,-84.9569244
41.2000923,-84.8983688
41.1486855,-84.9378281
41.1208534,-84.8577957
40.8929443,-85.4796295
40.9969749,-85.557991
40.9591942,-85.5201111
40.8346062,-85.4132385
40.9104195,-85.6351318
40.8631096,-85.5375214
40.8242912,-85.5092468
40.8436623,-85.642746
40.8537979,-85.7182388
40.7400322,-85.7565918
40.7971191,-85.7565155
40.734024,-85.8520813
40.8080864,-85.8491135
40.7831573,-85.9279556
40.7670631,-85.9786911
40.4739761,-86.9905396
40.423378,-86.9736557
40.3810425,-87.0319595
41.9225807,-86.5860367
41.879097,-86.4707718
41.8274117,-86.4951096
41.845726,-86.609993
41.808342,-86.7162552
41.8652458,-84.771965
41.9113884,-84.7862244
41.827919,-84.9657059
41.8793755,-84.8737411
41.9229317,-84.9550171
41.8643074,-85.0279846
41.9716911,-84.9643097
41.9889832,-84.8783417
42.0416908,-84.9701614
41.9940567,-85.0619736
41.942379,-84.5136719
41.9745522,-84.587822
41.9081535,-84.6219635
41.9592972,-84.7185364
42.0099564,-84.7520905
42.1156006,-84.8367386
42.0770645,-84.920578
42.116394,-84.9449234
42.0853424,-85.0825424
42.1605682,-84.9425278
42.1992836,-85.0422592
42.1500359,-85.0648117
42.1516571,-85.2276382
42.1108398,-85.3297272
42.1067543,-85.2158813
41.89814,-85.1226044
41.9361458,-85.2172165
42.0415154,-85.1938171
41.8955612,-85.2929306
41.9723244,-85.2566223
42.0014076,-85.3324509
42.1709557,-85.5768661
42.106369,-85.5581894
42.0973091,-85.4390182
42.1523018,-85.4370346
42.0201454,-85.5543518
42.1104927,-85.7345428
42.1213188,-85.6900787
41.9942284,-85.8245468
42.0804863,-85.6403351
42.0621567,-85.7574997
41.9768524,-85.6714554
41.824337,-85.190773
41.8370438,-85.3318024
41.872673,-85.4091187
41.9489212,-85.41922
41.9027138,-85.4729843
41.9095917,-85.5640869
41.8155899,-85.5015564
41.8403664,-85.5773697
42.163681,-85.3411102
42.050808,-85.4145737
41.9895897,-85.4677505
41.921524,-85.6133575
41.9206696,-85.7479782
41.8672523,-83.6247177
41.8502045,-83.5139771
41.7858086,-83.5440445
42.0636864,-84.3446732
42.0924072,-84.2480774
42.0907745,-84.0949402
42.0298424,-84.049263
42.0429688,-83.9609985
41.9276848,-84.1999054
41.8549576,-84.1824799
41.9829025,-84.0983963
41.9754333,-84.1569748
41.8707466,-84.0636139
41.9543381,-84.012207
41.8119316,-84.1749878
41.8019905,-84.0177155
41.8092766,-83.9595718
41.8293724,-83.8911285
41.8651314,-83.8158035
41.9170837,-83.8634415
41.8915138,-83.7270203
42.0527344,-83.8456268
41.9821129,-83.8332748
42.0433846,-83.7475357
42.0904503,-83.7705612
41.9912415,-83.726326
41.9533539,-83.5093994
41.8805885,-84.5359344
41.8219566,-84.4588318
41.7893372,-84.5444412
41.7956467,-84.5970306
41.8549232,-84.6884689
41.7718773,-84.6697693
41.9877167,-84.3021088
41.9776573,-84.4058456
41.9396133,-84.345047
41.9016495,-84.3812256
41.7656708,-84.337326
41.8310242,-84.3314438
41.7122383,-83.6029205
41.7732124,-83.6427917
41.698761,-83.9049454
41.7619476,-83.7566223
41.7091026,-83.7428513
41.6774139,-83.5762863
41.6879616,-83.5156631
41.6872292,-84.1028366
41.7391739,-84.0871887
41.7338486,-84.0018463
41.7680244,-84.4836884
41.7040787,-84.567627
41.6781654,-84.6437149
41.7399101,-84.1963882
41.6960144,-84.2961426
41.672924,-84.417778
41.0919762,-84.3236771
41.0663681,-84.3544922
40.9620285,-84.7162933
41.0190926,-84.660408
41.0796089,-84.549675
41.1436501,-84.4039383
41.163723,-84.2217636
41.1265945,-84.2681274
41.2262764,-84.339653
41.1322937,-84.5756073
41.1722031,-84.5746078
41.1988869,-84.5729523
41.2280846,-84.4121323
40.7217636,-83.6532593
40.6921005,-83.5993195
40.77145,-83.5668106
40.8485146,-83.4913712
40.8446045,-83.5675278
40.9616165,-83.4829025
41.0240288,-83.4528961
40.9475555,-83.526329
40.9570847,-83.5984421
41.0472298,-83.5842819
40.8206406,-83.6756134
40.9367905,-83.65345
41.0000954,-83.6993942
41.0586128,-83.7115097
40.8271217,-83.8560486
40.8444748,-83.788353
40.8514366,-83.9243546
40.8903275,-83.8460846
40.927021,-83.9687881
40.9493065,-83.7289352
40.9241638,-83.7728043
40.9929886,-83.8398438
40.9532661,-83.879982
40.9540939,-83.9252319
41.0242844,-83.9058609
40.9244957,-84.0294876
41.0490646,-84.0361786
41.1097717,-84.0986176
41.0108223,-84.1218567
41.047081,-84.1991959
41.196804,-84.0896454
41.1963654,-84.0453949
41.2524109,-84.1667786
41.2618713,-84.088768
41.3082123,-83.9964066
41.3624649,-84.0368042
41.2743568,-84.3197403
41.3406906,-84.2493515
41.2939873,-84.2127914
41.4127312,-84.2244797
41.4487991,-84.1812897
41.3754196,-84.2017975
41.3938675,-84.0602188
41.636097,-84.1032181
41.5329399,-84.0127945
41.4711838,-84.1327667
41.5144577,-84.0941696
41.4986267,-84.0206223
41.3431511,-83.9437408
40.6550484,-83.2612686
40.6192284,-83.2938461
40.7020988,-83.3126526
40.6474533,-83.437233
40.679245,-83.5062943
40.7110367,-83.5198746
40.6881065,-83.4385986
40.7583466,-83.3077393
40.6972466,-83.3792572
40.7809601,-83.4224091
40.8397903,-83.3964233
40.8553772,-83.3162842
40.9626884,-83.3730164
40.9169426,-83.3598175
40.7901764,-83.2329483
40.8428154,-83.2081757
40.908783,-83.2365341
40.9333687,-83.18396
40.9927483,-83.2667465
41.0773315,-83.2440186
41.0815506,-83.3008347
41.1967392,-83.2064743
41.1563034,-83.3260193
41.2868309,-83.2526855
41.2928696,-83.1381683
41.3754387,-83.0729294
41.3232803,-83.3184662
41.2578583,-83.354393
41.4017715,-83.159462
41.4248161,-83.1790924
41.6683464,-83.8377762
41.6654549,-83.6891403
41.630188,-84.567215
41.6148872,-84.7179489
41.5813332,-84.610878
41.5267258,-84.6737366
41.4928932,-84.7250214
41.4351311,-84.7380295
40.4808578,-84.2597656
40.4742508,-84.3230667
40.5272713,-84.2679977
40.4670715,-84.3908844
40.5865135,-84.3274307
40.5771027,-84.3924637
40.6160545,-84.435257
40.6011391,-84.4929199
40.5806999,-84.5605774
40.6088524,-84.5869141
40.6551628,-84.3857498
40.6509972,-84.691452
40.6872292,-84.6164246
41.2234344,-84.6405869
41.2984085,-84.6504135
41.2739105,-84.566452
41.2817802,-84.4834137
41.6431732,-84.2193146
41.6484871,-84.3194962
41.5987701,-84.3541565
41.5480652,-84.4596939
41.5509987,-84.3579941
41.4908905,-84.6157913
41.4111824,-84.5833893
41.4442253,-84.5073013
41.3805771,-84.486618
41.5530167,-84.5118561
41.5158348,-84.2724991
41.477417,-84.4322815
41.4108238,-84.3599319
41.3690605,-84.6648331
41.3564339,-84.5652008
41.349247,-84.3548355
41.317009,-84.4256592
40.6726303,-83.9644394
40.5796318,-84.0853806
40.6383324,-84.0459137
40.5175438,-84.1540756
40.5723801,-84.1515198
40.64291,-84.2008743
40.6053276,-84.2460022
40.67593,-84.2776794
40.7790909,-84.3066254
40.73843,-83.7540588
40.7738228,-83.7670288
40.7457809,-83.9062271
40.7884293,-83.8717041
40.7226143,-84.0363312
40.7455406,-84.0532761
40.6722946,-84.1272736
40.7486572,-84.1819992
40.7576675,-84.2445602
40.8027382,-84.1383438
40.8359833,-84.2342072
40.8651733,-84.1916351
40.8436813,-84.0804901
40.9128265,-84.0942841
40.9407501,-84.2226715
40.7142868,-84.5085831
40.7650414,-84.5576019
40.798214,-84.4667358
40.9248238,-84.3662109
40.9599762,-84.6073761
40.9157867,-84.631485
41.003437,-84.5700378
40.8916168,-84.4723282
40.775341,-84.6581573
40.875515,-84.6184692
40.8815765,-84.5565414
40.9989128,-84.4377365
41.0695839,-84.4141464
40.7314148,-84.4070663
40.8152809,-84.3958511
40.8125801,-84.3429337
40.9105377,-84.2703781
41.0012093,-84.27668
40.688427,-83.8518753
40.6109047,-83.8307724
40.5698967,-83.6389084
40.6362,-83.6960831
40.4673004,-83.5295029
40.5360222,-83.4215927
40.4942894,-83.3448257
40.6169395,-83.583107
40.5394669,-83.5580292
40.5793877,-83.5557709
40.5528603,-83.4806061
40.5911484,-83.3977966
40.5520973,-83.2694931
40.4731712,-83.2505951
40.3769188,-83.6037445
40.297699,-83.4281616
40.4308243,-83.5568466
40.3956108,-83.4506149
40.1297226,-83.710495
40.1215744,-83.9035873
40.1355362,-83.848999
41.2015915,-83.9494705
41.2219925,-83.9742203
41.1053085,-83.9343414
41.1632767,-83.9450302
41.133007,-83.8666534
41.2939529,-83.8320694
41.3003616,-83.8981323
41.3699646,-83.8494949
41.4190102,-83.9122925
41.375145,-83.7432632
41.4214401,-83.805687
41.4374428,-83.7038498
41.6225357,-83.8931198
41.581604,-83.9615936
41.5463104,-83.8338699
41.5090408,-83.8956375
41.4794655,-83.828804
41.6031342,-83.7534409
41.5734634,-83.6937561
41.4740524,-83.6611176
41.554409,-83.5946274
41.5431976,-83.6700897
41.6244202,-83.5604324
41.1536751,-83.7646179
41.1707535,-83.8106003
41.1401825,-83.6499939
41.2481651,-83.6894684
41.2186432,-83.5877304
41.1637917,-83.4554672
41.1628799,-83.5125809
41.3061142,-83.4973907
41.305954,-83.5731277
41.3342056,-83.6494217
41.3515968,-83.4609222
41.3604507,-83.368187
41.4452553,-83.3582916
41.4485168,-83.1900787
41.4546585,-83.4715958
41.516243,-83.3910065
41.5589371,-83.1452179
41.5765724,-83.2815018
41.5642242,-83.399147
41.5691376,-83.4872665
41.662384,-83.337471
41.6383591,-83.4171982
41.6582985,-83.4585037
40.3022003,-83.5445251
40.2221146,-83.5474701
40.2230339,-83.4302216
40.1311035,-83.5559769
40.1549225,-83.519722
40.0833931,-83.5448914
40.3438263,-84.6376114
40.4364281,-84.4799423
40.4341927,-84.5583191
40.4450417,-84.6214142
40.5023651,-84.4951096
40.4786301,-84.6679764
40.5273056,-84.619194
40.5441208,-84.7016754
40.5495262,-83.769104
40.491787,-83.73703
40.5146637,-83.8829269
40.5503426,-84.0233612
40.5780029,-83.9654617
40.4685059,-84.0449677
40.4667625,-83.9610977
40.4358788,-83.7903976
40.4413757,-83.8894653
40.3846474,-84.0159149
40.3486404,-83.7837524
40.3726006,-83.8136139
40.3734474,-83.9395905
40.3198586,-83.7771835
40.243084,-83.9104843
40.3022423,-83.8744202
40.2686272,-84.0014191
40.3669281,-84.1401672
40.3233833,-84.0454559
40.4330978,-84.1871796
40.3483734,-84.4814529
40.3742561,-84.3178864
40.2359848,-84.3796005
40.2991447,-84.3584442
40.3137779,-84.235466
40.2429123,-84.2634583
40.1919708,-84.0420303
40.2267418,-84.021904
40.2529373,-84.161293
40.1950912,-84.1777267
40.1508904,-84.1078949
40.1309204,-84.0477753
40.2069626,-84.7353973
40.2630348,-84.730072
40.2728462,-84.6504898
40.151413,-84.6312866
40.1997337,-84.6615524
40.1764908,-84.5592804
40.2453308,-84.5596695
40.2559471,-84.4944305
40.1743011,-84.3452759
40.1439285,-84.4630127
40.1635437,-84.4257507
40.270813,-83.6732712
40.326622,-83.69133
40.1904411,-83.6940231
40.232933,-83.7889709
40.1925964,-83.8586578
39.6738472,-81.1234131
39.6664429,-81.0343704
39.6224251,-81.1335907
39.4954758,-81.1967316
39.5482178,-81.2106094
39.5344276,-81.2973709
39.4345093,-81.3299866
39.6989174,-81.4162292
39.687439,-81.3293304
39.5777626,-81.3340683
39.6089401,-81.3800888
39.6264343,-81.4419098
39.5155487,-81.4045792
39.4480057,-81.3952637
39.3626595,-81.6379547
39.3435173,-81.7713013
39.3086853,-81.6814728
39.1873245,-82.1051559
39.1223869,-82.0500107
39.2442474,-82.0366211
39.1588707,-81.9454269
39.1382904,-81.995369
39.0349197,-81.9054794
39.2068672,-81.908287
39.1179008,-81.8619843
39.0743294,-81.8853073
39.1904106,-82.201828
39.1399841,-82.1762314
39.1463661,-82.2514343
39.0866737,-82.1358109
39.0628014,-82.055748
39.053112,-82.1992493
38.9709625,-82.1706772
38.9455032,-82.2320862
39.771759,-82.30336
39.7198792,-82.243103
39.7109413,-82.364563
39.8141212,-82.377594
39.7925758,-82.4598083
39.7126656,-82.4811401
39.6498032,-82.4373932
39.6476517,-82.7462234
39.6224556,-82.6475449
39.7385902,-82.6730957
39.7510414,-82.5820084
39.7317734,-82.5453949
39.661644,-82.5867767
39.587265,-82.528801
39.6071472,-82.3162689
39.6060066,-82.248703
39.5190773,-82.1819229
39.5,-82.2417221
39.5351677,-82.4982681
39.4883842,-82.44767
39.5791245,-82.3891907
39.4707108,-82.3724594
39.5476036,-82.4001312
39.4678192,-82.2813873
39.5975151,-82.0236664
39.6144905,-82.0796661
39.5737991,-82.1355591
39.4609261,-82.1013794
39.3903923,-82.1880493
39.2525635,-82.1538773
39.3224564,-82.1761017
39.3587341,-82.1003799
39.4927025,-82.0096054
39.3897285,-81.997673
39.4396744,-81.9758606
39.4850273,-81.936348
39.3693199,-81.87323
39.3205872,-82.025238
39.2937126,-81.9262924
39.1992378,-81.8318176
39.2619591,-81.817337
39.8242149,-82.2148972
39.8127136,-82.1641159
39.7198219,-82.0501633
39.700798,-82.1470261
39.7864342,-82.0908051
39.7261238,-81.8249664
39.6449127,-81.7565613
39.7291183,-81.9683228
39.7720528,-81.9326019
39.6921616,-81.8997345
39.5836563,-81.8322754
39.6183472,-81.8179245
39.5532532,-81.7465515
39.44347,-81.700386
39.423439,-81.5966187
39.4896698,-81.6374969
39.6200333,-81.9389267
39.5212669,-81.8543091
39.4504776,-81.8414841
39.4919434,-81.7242126
39.7126122,-81.5960388
39.6589775,-81.5488052
39.6614647,-81.6507568
39.6125145,-81.6082001
39.5659676,-81.6275635
39.598877,-81.5366211
39.4985046,-81.5543365
39.5449409,-81.4943085
39.4537926,-81.474144
38.8536186,-82.242691
39.4114761,-82.3484421
39.4172897,-82.4346313
39.3518295,-82.4819946
39.348793,-82.3912201
39.298996,-82.3726654
39.3529129,-82.2681351
39.25,-82.4760971
39.199749,-82.3770294
39.2267265,-82.2905197
39.167511,-82.5336761
39.0176582,-82.5171432
39.0789566,-82.4665604
38.9774933,-82.4093933
39.1563339,-82.4130096
39.0619202,-82.3065948
39.0879745,-82.3699036
38.9910431,-82.329834
38.909317,-82.4242401
38.9156532,-82.3233337
38.8391533,-82.364151
38.7063942,-82.2754059
38.7646103,-82.2961426
38.6439095,-82.2250061
38.5850716,-82.3888245
38.6234169,-82.3179626
38.5027313,-82.3908234
38.8065376,-82.5474625
38.883297,-82.5934372
38.9244804,-82.520462
38.6949387,-82.3804626
38.7506371,-82.5485992
38.7841644,-82.4617996
38.6946716,-82.5538254
38.6224365,-82.4472351
38.6926575,-82.453598
38.5888023,-82.5015717
38.4777832,-82.4632034
38.5279617,-82.5790176
38.5882416,-82.6220016
38.6093903,-82.8063736
38.8219147,-82.6640778
38.7440681,-82.6406326
38.6470413,-82.6635742
38.7148972,-82.7265015
38.672493,-82.7881546
39.0161781,-82.7701416
38.9583397,-82.7284088
38.8976784,-82.7095642
38.9276466,-82.8002014
38.9277534,-82.9154739
38.837925,-82.9032974
38.902916,-82.8506165
38.8063507,-82.7624588
38.794323,-82.8479462
38.7347527,-83.2130814
38.7219162,-83.1302795
38.6709099,-83.172699
38.6671829,-83.2368622
38.6785355,-83.2977524
38.700016,-83.3855896
39.8494682,-82.9500809
39.8394814,-82.5361557
39.8145943,-82.694458
39.8319817,-82.7945099
39.6869392,-82.8320541
39.7231216,-82.8503113
39.7911377,-82.8812866
39.7248955,-82.9653015
39.7733078,-83.1607208
39.6666908,-83.0692596
39.9179955,-83.095192
39.8499832,-83.0611496
39.7553329,-83.0378494
39.659771,-82.9218445
39.6564941,-82.9955139
39.6882782,-83.2004471
39.6076889,-83.1914597
39.6742287,-83.1521683
39.5281754,-83.1833572
39.4578209,-83.1300049
39.5239754,-83.0981369
39.6132469,-82.8847656
39.561779,-83.0707855
39.5899048,-83.0028915
39.5068207,-82.9169235
39.5616837,-82.8755341
39.4897194,-82.9721527
39.4491501,-82.8876038
39.4135628,-83.0128098
39.3453865,-82.9600601
39.466198,-82.8007813
39.5574799,-82.7859802
39.525425,-82.6673431
